filename,logo-name,x,y,farbe
neural_network/training_images/hook_green_0118.bmp,hook,90,100,green
neural_network/training_images/hook_green_0119.bmp,hook,81,84,green
neural_network/training_images/hook_green_0120.bmp,hook,104,89,green
neural_network/training_images/hook_green_0121.bmp,hook,92,93,green
neural_network/training_images/hook_green_0122.bmp,hook,83,107,green
neural_network/training_images/hook_green_0123.bmp,hook,79,91,green
neural_network/training_images/hook_green_0124.bmp,hook,90,89,green
neural_network/training_images/hook_green_0125.bmp,hook,97,82,green
neural_network/training_images/hook_green_0126.bmp,hook,105,82,green
neural_network/training_images/hook_green_0127.bmp,hook,77,92,green
neural_network/training_images/hook_green_0128.bmp,hook,89,83,green
neural_network/training_images/hook_green_0129.bmp,hook,100,75,green
neural_network/training_images/hook_green_0130.bmp,hook,88,95,green
neural_network/training_images/hook_green_0131.bmp,hook,89,73,green
neural_network/training_images/hook_green_0132.bmp,hook,78,94,green
neural_network/training_images/hook_green_0133.bmp,hook,91,81,green
neural_network/training_images/hook_green_0134.bmp,hook,92,85,green
neural_network/training_images/hook_green_0135.bmp,hook,83,80,green
neural_network/training_images/hook_green_0136.bmp,hook,76,93,green
neural_network/training_images/hook_green_0137.bmp,hook,91,96,green
neural_network/training_images/hook_green_0138.bmp,hook,81,89,green
neural_network/training_images/hook_green_0139.bmp,hook,98,89,green
neural_network/training_images/hook_green_0140.bmp,hook,84,79,green
neural_network/training_images/hook_green_0141.bmp,hook,80,101,green
neural_network/training_images/hook_green_0142.bmp,hook,88,97,green
neural_network/training_images/hook_green_0143.bmp,hook,82,88,green
neural_network/training_images/hook_green_0144.bmp,hook,78,90,green
neural_network/training_images/hook_green_0145.bmp,hook,86,86,green
neural_network/training_images/hook_green_0146.bmp,hook,97,84,green
neural_network/training_images/hook_green_0147.bmp,hook,88,102,green
neural_network/training_images/hook_green_0148.bmp,hook,103,84,green
neural_network/training_images/hook_green_0149.bmp,hook,94,84,green
neural_network/training_images/hook_green_0150.bmp,hook,90,89,green
neural_network/training_images/hook_green_0151.bmp,hook,84,80,green
neural_network/training_images/hook_green_0152.bmp,hook,96,87,green
neural_network/training_images/hook_green_0153.bmp,hook,87,91,green
neural_network/training_images/hook_green_0154.bmp,hook,95,96,green
neural_network/training_images/hook_green_0155.bmp,hook,73,79,green
neural_network/training_images/hook_green_0156.bmp,hook,92,92,green
neural_network/training_images/hook_green_0157.bmp,hook,92,96,green
neural_network/training_images/hook_green_0158.bmp,hook,95,93,green
neural_network/training_images/hook_green_0159.bmp,hook,87,101,green
neural_network/training_images/hook_green_0160.bmp,hook,84,85,green
neural_network/training_images/hook_green_0161.bmp,hook,95,80,green
neural_network/training_images/hook_green_0162.bmp,hook,97,95,green
neural_network/training_images/hook_green_0163.bmp,hook,85,99,green
neural_network/training_images/hook_green_0164.bmp,hook,72,89,green
neural_network/training_images/hook_green_0165.bmp,hook,98,87,green
neural_network/training_images/hook_green_0166.bmp,hook,82,79,green
neural_network/training_images/hook_green_0167.bmp,hook,102,93,green
neural_network/training_images/hook_green_0168.bmp,hook,101,80,green
neural_network/training_images/hook_green_0169.bmp,hook,80,76,green
neural_network/training_images/hook_green_0170.bmp,hook,88,72,green
neural_network/training_images/hook_green_0171.bmp,hook,91,78,green
neural_network/training_images/hook_green_0172.bmp,hook,101,89,green
neural_network/training_images/hook_green_0173.bmp,hook,95,94,green
neural_network/training_images/hook_green_0174.bmp,hook,95,91,green
neural_network/training_images/hook_green_0175.bmp,hook,86,95,green
neural_network/training_images/hook_green_0176.bmp,hook,84,92,green
neural_network/training_images/hook_green_0177.bmp,hook,84,94,green
neural_network/training_images/hook_green_0178.bmp,hook,93,91,green
neural_network/training_images/hook_green_0179.bmp,hook,90,94,green
neural_network/training_images/hook_green_0180.bmp,hook,86,85,green
neural_network/training_images/hook_green_0181.bmp,hook,96,92,green
neural_network/training_images/hook_green_0182.bmp,hook,88,70,green
neural_network/training_images/hook_green_0183.bmp,hook,89,81,green
neural_network/training_images/hook_green_0184.bmp,hook,81,90,green
neural_network/training_images/hook_green_0185.bmp,hook,87,78,green
neural_network/training_images/hook_green_0186.bmp,hook,86,82,green
neural_network/training_images/hook_green_0187.bmp,hook,96,102,green
neural_network/training_images/hook_green_0188.bmp,hook,89,87,green
neural_network/training_images/hook_green_0189.bmp,hook,79,110,green
neural_network/training_images/hook_green_0190.bmp,hook,77,81,green
neural_network/training_images/hook_green_0191.bmp,hook,91,97,green
neural_network/training_images/hook_green_0192.bmp,hook,89,92,green
neural_network/training_images/hook_green_0193.bmp,hook,100,84,green
neural_network/training_images/hook_green_0194.bmp,hook,76,86,green
neural_network/training_images/hook_green_0195.bmp,hook,87,97,green
neural_network/training_images/hook_green_0196.bmp,hook,101,99,green
neural_network/training_images/hook_green_0197.bmp,hook,81,94,green
neural_network/training_images/hook_green_0198.bmp,hook,87,77,green
neural_network/training_images/hook_green_0199.bmp,hook,83,98,green
neural_network/training_images/hook_green_0200.bmp,hook,93,79,green
neural_network/training_images/hook_green_0201.bmp,hook,92,72,green
neural_network/training_images/hook_green_0202.bmp,hook,82,75,green
neural_network/training_images/hook_green_0203.bmp,hook,96,88,green
neural_network/training_images/hook_green_0204.bmp,hook,94,89,green
neural_network/training_images/hook_green_0205.bmp,hook,89,89,green
neural_network/training_images/hook_green_0206.bmp,hook,87,94,green
neural_network/training_images/hook_green_0207.bmp,hook,94,91,green
neural_network/training_images/hook_green_0208.bmp,hook,85,78,green
neural_network/training_images/hook_green_0209.bmp,hook,83,80,green
neural_network/training_images/hook_green_0210.bmp,hook,86,97,green
neural_network/training_images/hook_green_0211.bmp,hook,77,103,green
neural_network/training_images/hook_green_0212.bmp,hook,92,89,green
neural_network/training_images/hook_green_0213.bmp,hook,87,92,green
neural_network/training_images/hook_green_0214.bmp,hook,98,93,green
neural_network/training_images/hook_green_0215.bmp,hook,89,100,green
neural_network/training_images/hook_green_0216.bmp,hook,78,82,green
neural_network/training_images/hook_green_0217.bmp,hook,88,90,green
neural_network/training_images/hook_green_0218.bmp,hook,101,88,green
neural_network/training_images/hook_green_0219.bmp,hook,88,87,green
neural_network/training_images/hook_green_0220.bmp,hook,89,98,green
neural_network/training_images/hook_green_0221.bmp,hook,86,90,green
neural_network/training_images/hook_green_0222.bmp,hook,91,87,green
neural_network/training_images/hook_green_0223.bmp,hook,93,101,green
neural_network/training_images/hook_green_0224.bmp,hook,92,90,green
neural_network/training_images/hook_green_0225.bmp,hook,88,92,green
neural_network/training_images/hook_green_0226.bmp,hook,85,88,green
neural_network/training_images/hook_green_0227.bmp,hook,90,89,green
neural_network/training_images/hook_green_0228.bmp,hook,75,80,green
neural_network/training_images/hook_green_0229.bmp,hook,83,83,green
neural_network/training_images/hook_green_0230.bmp,hook,71,79,green
neural_network/training_images/hook_green_0231.bmp,hook,85,83,green
neural_network/training_images/hook_green_0232.bmp,hook,93,80,green
neural_network/training_images/hook_green_0233.bmp,hook,87,88,green
neural_network/training_images/hook_green_0234.bmp,hook,88,87,green
neural_network/training_images/hook_green_0235.bmp,hook,86,95,green
neural_network/training_images/hook_green_0236.bmp,hook,94,75,green
neural_network/training_images/hook_green_0237.bmp,hook,96,99,green
neural_network/training_images/hook_green_0238.bmp,hook,82,74,green
neural_network/training_images/hook_green_0239.bmp,hook,84,100,green
neural_network/training_images/hook_green_0240.bmp,hook,84,88,green
neural_network/training_images/hook_green_0241.bmp,hook,102,104,green
neural_network/training_images/hook_green_0242.bmp,hook,89,109,green
neural_network/training_images/hook_green_0243.bmp,hook,91,83,green
neural_network/training_images/hook_green_0244.bmp,hook,77,91,green
neural_network/training_images/hook_green_0245.bmp,hook,90,87,green
neural_network/training_images/hook_green_0246.bmp,hook,87,82,green
neural_network/training_images/hook_green_0247.bmp,hook,82,111,green
neural_network/training_images/hook_green_0248.bmp,hook,84,85,green
neural_network/training_images/hook_green_0249.bmp,hook,89,89,green
neural_network/training_images/hook_green_0250.bmp,hook,86,77,green
neural_network/training_images/hook_green_0251.bmp,hook,105,93,green
neural_network/training_images/hook_green_0252.bmp,hook,86,98,green
neural_network/training_images/hook_green_0253.bmp,hook,91,101,green
neural_network/training_images/hook_green_0254.bmp,hook,89,94,green
neural_network/training_images/hook_green_0255.bmp,hook,84,98,green
neural_network/training_images/hook_green_0256.bmp,hook,91,88,green
neural_network/training_images/hook_green_0257.bmp,hook,81,74,green
neural_network/training_images/hook_green_0258.bmp,hook,85,76,green
neural_network/training_images/hook_green_0259.bmp,hook,76,81,green
neural_network/training_images/hook_green_0260.bmp,hook,100,102,green
neural_network/training_images/hook_green_0261.bmp,hook,82,90,green
neural_network/training_images/hook_green_0262.bmp,hook,83,76,green
neural_network/training_images/hook_green_0263.bmp,hook,83,84,green
neural_network/training_images/hook_green_0264.bmp,hook,100,78,green
neural_network/training_images/hook_green_0265.bmp,hook,94,87,green
neural_network/training_images/hook_green_0266.bmp,hook,94,97,green
neural_network/training_images/hook_green_0267.bmp,hook,85,77,green
neural_network/training_images/hook_green_0268.bmp,hook,85,70,green
neural_network/training_images/hook_green_0269.bmp,hook,96,95,green
neural_network/training_images/hook_green_0270.bmp,hook,95,87,green
neural_network/training_images/hook_green_0271.bmp,hook,82,71,green
neural_network/training_images/hook_green_0272.bmp,hook,80,82,green
neural_network/training_images/hook_green_0273.bmp,hook,95,102,green
neural_network/training_images/hook_green_0274.bmp,hook,77,86,green
neural_network/training_images/hook_green_0275.bmp,hook,86,93,green
neural_network/training_images/hook_green_0276.bmp,hook,84,97,green
neural_network/training_images/hook_green_0277.bmp,hook,83,94,green
neural_network/training_images/hook_green_0278.bmp,hook,78,88,green
neural_network/training_images/hook_green_0279.bmp,hook,91,98,green
neural_network/training_images/hook_green_0280.bmp,hook,77,98,green
neural_network/training_images/hook_green_0281.bmp,hook,100,93,green
neural_network/training_images/hook_green_0282.bmp,hook,70,80,green
neural_network/training_images/hook_green_0283.bmp,hook,103,86,green
neural_network/training_images/hook_green_0284.bmp,hook,90,87,green
neural_network/training_images/hook_green_0285.bmp,hook,93,82,green
neural_network/training_images/hook_green_0286.bmp,hook,81,75,green
neural_network/training_images/hook_green_0287.bmp,hook,85,101,green
neural_network/training_images/hook_green_0288.bmp,hook,98,81,green
neural_network/training_images/hook_green_0289.bmp,hook,80,84,green
neural_network/training_images/hook_green_0290.bmp,hook,91,77,green
neural_network/training_images/hook_green_0291.bmp,hook,91,86,green
neural_network/training_images/hook_green_0292.bmp,hook,77,87,green
neural_network/training_images/hook_green_0293.bmp,hook,99,94,green
neural_network/training_images/hook_green_0294.bmp,hook,95,90,green
neural_network/training_images/hook_green_0295.bmp,hook,77,87,green
neural_network/training_images/hook_green_0296.bmp,hook,94,76,green
neural_network/training_images/hook_green_0297.bmp,hook,77,92,green
neural_network/training_images/hook_green_0298.bmp,hook,84,92,green
neural_network/training_images/hook_green_0299.bmp,hook,85,90,green
neural_network/training_images/hook_green_0300.bmp,hook,99,80,green
neural_network/training_images/hook_green_0301.bmp,hook,103,83,green
neural_network/training_images/hook_green_0302.bmp,hook,100,85,green
neural_network/training_images/hook_green_0303.bmp,hook,101,97,green
neural_network/training_images/hook_green_0304.bmp,hook,93,85,green
neural_network/training_images/hook_green_0305.bmp,hook,90,97,green
neural_network/training_images/hook_green_0306.bmp,hook,92,85,green
neural_network/training_images/hook_green_0307.bmp,hook,90,73,green
neural_network/training_images/hook_green_0308.bmp,hook,93,79,green
neural_network/training_images/hook_green_0309.bmp,hook,89,92,green
neural_network/training_images/hook_green_0310.bmp,hook,97,76,green
neural_network/training_images/hook_green_0311.bmp,hook,98,69,green
neural_network/training_images/hook_green_0312.bmp,hook,94,93,green
neural_network/training_images/hook_green_0313.bmp,hook,95,84,green
neural_network/training_images/hook_green_0314.bmp,hook,89,96,green
neural_network/training_images/hook_green_0315.bmp,hook,36,40,green
neural_network/training_images/hook_green_0316.bmp,hook,98,100,green
neural_network/training_images/hook_green_0317.bmp,hook,12,76,green
neural_network/training_images/hook_green_0318.bmp,hook,99,59,green
neural_network/training_images/hook_green_0319.bmp,hook,57,114,green
neural_network/training_images/hook_green_0320.bmp,hook,80,21,green
neural_network/training_images/hook_green_0321.bmp,hook,109,27,green
neural_network/training_images/hook_green_0322.bmp,hook,103,81,green
neural_network/training_images/hook_green_0323.bmp,hook,25,38,green
neural_network/training_images/hook_green_0324.bmp,hook,33,25,green
neural_network/training_images/hook_green_0325.bmp,hook,102,64,green
neural_network/training_images/hook_green_0326.bmp,hook,93,78,green
neural_network/training_images/hook_green_0327.bmp,hook,112,44,green
neural_network/training_images/hook_green_0328.bmp,hook,113,63,green
neural_network/training_images/hook_green_0329.bmp,hook,25,34,green
neural_network/training_images/hook_green_0330.bmp,hook,55,48,green
neural_network/training_images/hook_green_0331.bmp,hook,111,95,green
neural_network/training_images/hook_green_0332.bmp,hook,31,14,green
neural_network/training_images/hook_green_0333.bmp,hook,53,60,green
neural_network/training_images/hook_green_0334.bmp,hook,102,20,green
neural_network/training_images/hook_green_0335.bmp,hook,27,33,green
neural_network/training_images/hook_green_0336.bmp,hook,114,86,green
neural_network/training_images/hook_green_0337.bmp,hook,18,101,green
neural_network/training_images/hook_green_0338.bmp,hook,74,32,green
neural_network/training_images/hook_green_0339.bmp,hook,74,64,green
neural_network/training_images/hook_green_0340.bmp,hook,71,79,green
neural_network/training_images/hook_green_0341.bmp,hook,30,111,green
neural_network/training_images/hook_green_0342.bmp,hook,28,55,green
neural_network/training_images/hook_green_0343.bmp,hook,36,68,green
neural_network/training_images/hook_green_0344.bmp,hook,17,74,green
neural_network/training_images/hook_green_0345.bmp,hook,72,51,green
neural_network/training_images/hook_green_0346.bmp,hook,38,108,green
neural_network/training_images/hook_green_0347.bmp,hook,113,100,green
neural_network/training_images/hook_green_0348.bmp,hook,103,113,green
neural_network/training_images/hook_green_0349.bmp,hook,42,45,green
neural_network/training_images/hook_blue_0000.bmp,hook,91,86,blue
neural_network/training_images/hook_blue_0001.bmp,hook,92,83,blue
neural_network/training_images/hook_blue_0002.bmp,hook,96,81,blue
neural_network/training_images/hook_blue_0003.bmp,hook,87,88,blue
neural_network/training_images/hook_blue_0004.bmp,hook,89,95,blue
neural_network/training_images/hook_blue_0005.bmp,hook,95,82,blue
neural_network/training_images/hook_blue_0006.bmp,hook,98,96,blue
neural_network/training_images/hook_blue_0007.bmp,hook,91,80,blue
neural_network/training_images/hook_blue_0008.bmp,hook,93,92,blue
neural_network/training_images/hook_blue_0009.bmp,hook,87,82,blue
neural_network/training_images/hook_blue_0010.bmp,hook,89,100,blue
neural_network/training_images/hook_blue_0011.bmp,hook,70,87,blue
neural_network/training_images/hook_blue_0012.bmp,hook,107,81,blue
neural_network/training_images/hook_blue_0013.bmp,hook,89,94,blue
neural_network/training_images/hook_blue_0014.bmp,hook,96,89,blue
neural_network/training_images/hook_blue_0015.bmp,hook,74,82,blue
neural_network/training_images/hook_blue_0016.bmp,hook,89,90,blue
neural_network/training_images/hook_blue_0017.bmp,hook,96,89,blue
neural_network/training_images/hook_blue_0018.bmp,hook,81,96,blue
neural_network/training_images/hook_blue_0019.bmp,hook,85,89,blue
neural_network/training_images/hook_blue_0020.bmp,hook,94,106,blue
neural_network/training_images/hook_blue_0021.bmp,hook,76,96,blue
neural_network/training_images/hook_blue_0022.bmp,hook,80,81,blue
neural_network/training_images/hook_blue_0023.bmp,hook,91,102,blue
neural_network/training_images/hook_blue_0024.bmp,hook,83,82,blue
neural_network/training_images/hook_blue_0025.bmp,hook,103,81,blue
neural_network/training_images/hook_blue_0026.bmp,hook,91,77,blue
neural_network/training_images/hook_blue_0027.bmp,hook,89,96,blue
neural_network/training_images/hook_blue_0028.bmp,hook,100,76,blue
neural_network/training_images/hook_blue_0029.bmp,hook,89,81,blue
neural_network/training_images/hook_blue_0030.bmp,hook,83,88,blue
neural_network/training_images/hook_blue_0031.bmp,hook,84,79,blue
neural_network/training_images/hook_blue_0032.bmp,hook,89,82,blue
neural_network/training_images/hook_blue_0033.bmp,hook,87,101,blue
neural_network/training_images/hook_blue_0034.bmp,hook,79,98,blue
neural_network/training_images/hook_blue_0035.bmp,hook,88,90,blue
neural_network/training_images/hook_blue_0036.bmp,hook,87,91,blue
neural_network/training_images/hook_blue_0037.bmp,hook,89,87,blue
neural_network/training_images/hook_blue_0038.bmp,hook,88,103,blue
neural_network/training_images/hook_blue_0039.bmp,hook,86,85,blue
neural_network/training_images/hook_blue_0040.bmp,hook,83,89,blue
neural_network/training_images/hook_blue_0041.bmp,hook,83,85,blue
neural_network/training_images/hook_blue_0042.bmp,hook,90,98,blue
neural_network/training_images/hook_blue_0043.bmp,hook,78,84,blue
neural_network/training_images/hook_blue_0044.bmp,hook,93,83,blue
neural_network/training_images/hook_blue_0045.bmp,hook,83,94,blue
neural_network/training_images/hook_blue_0046.bmp,hook,91,98,blue
neural_network/training_images/hook_blue_0047.bmp,hook,94,83,blue
neural_network/training_images/hook_blue_0048.bmp,hook,86,93,blue
neural_network/training_images/hook_blue_0049.bmp,hook,84,85,blue
neural_network/training_images/hook_blue_0050.bmp,hook,85,81,blue
neural_network/training_images/hook_blue_0051.bmp,hook,89,95,blue
neural_network/training_images/hook_blue_0052.bmp,hook,77,92,blue
neural_network/training_images/hook_blue_0053.bmp,hook,92,96,blue
neural_network/training_images/hook_blue_0054.bmp,hook,90,92,blue
neural_network/training_images/hook_blue_0055.bmp,hook,72,95,blue
neural_network/training_images/hook_blue_0056.bmp,hook,79,87,blue
neural_network/training_images/hook_blue_0057.bmp,hook,109,87,blue
neural_network/training_images/hook_blue_0058.bmp,hook,97,87,blue
neural_network/training_images/hook_blue_0059.bmp,hook,83,86,blue
neural_network/training_images/hook_blue_0060.bmp,hook,91,89,blue
neural_network/training_images/hook_blue_0061.bmp,hook,84,98,blue
neural_network/training_images/hook_blue_0062.bmp,hook,97,84,blue
neural_network/training_images/hook_blue_0063.bmp,hook,80,84,blue
neural_network/training_images/hook_blue_0064.bmp,hook,103,83,blue
neural_network/training_images/hook_blue_0065.bmp,hook,94,94,blue
neural_network/training_images/hook_blue_0066.bmp,hook,92,86,blue
neural_network/training_images/hook_blue_0067.bmp,hook,82,90,blue
neural_network/training_images/hook_blue_0068.bmp,hook,82,95,blue
neural_network/training_images/hook_blue_0069.bmp,hook,94,79,blue
neural_network/training_images/hook_blue_0070.bmp,hook,87,93,blue
neural_network/training_images/hook_blue_0071.bmp,hook,98,93,blue
neural_network/training_images/hook_blue_0072.bmp,hook,78,90,blue
neural_network/training_images/hook_blue_0073.bmp,hook,93,76,blue
neural_network/training_images/hook_blue_0074.bmp,hook,91,75,blue
neural_network/training_images/hook_blue_0075.bmp,hook,85,89,blue
neural_network/training_images/hook_blue_0076.bmp,hook,98,101,blue
neural_network/training_images/hook_blue_0077.bmp,hook,101,86,blue
neural_network/training_images/hook_blue_0078.bmp,hook,82,79,blue
neural_network/training_images/hook_blue_0079.bmp,hook,89,94,blue
neural_network/training_images/hook_blue_0080.bmp,hook,90,87,blue
neural_network/training_images/hook_blue_0081.bmp,hook,94,81,blue
neural_network/training_images/hook_blue_0082.bmp,hook,99,82,blue
neural_network/training_images/hook_blue_0083.bmp,hook,88,93,blue
neural_network/training_images/hook_blue_0084.bmp,hook,78,91,blue
neural_network/training_images/hook_blue_0085.bmp,hook,81,93,blue
neural_network/training_images/hook_blue_0086.bmp,hook,105,92,blue
neural_network/training_images/hook_blue_0087.bmp,hook,82,82,blue
neural_network/training_images/hook_blue_0088.bmp,hook,107,89,blue
neural_network/training_images/hook_blue_0089.bmp,hook,100,82,blue
neural_network/training_images/hook_blue_0090.bmp,hook,82,88,blue
neural_network/training_images/hook_blue_0091.bmp,hook,87,95,blue
neural_network/training_images/hook_blue_0092.bmp,hook,78,95,blue
neural_network/training_images/hook_blue_0093.bmp,hook,81,91,blue
neural_network/training_images/hook_blue_0094.bmp,hook,93,84,blue
neural_network/training_images/hook_blue_0095.bmp,hook,105,87,blue
neural_network/training_images/hook_blue_0096.bmp,hook,89,97,blue
neural_network/training_images/hook_blue_0097.bmp,hook,95,88,blue
neural_network/training_images/hook_blue_0098.bmp,hook,86,82,blue
neural_network/training_images/hook_blue_0099.bmp,hook,78,108,blue
neural_network/training_images/hook_blue_0100.bmp,hook,87,77,blue
neural_network/training_images/hook_blue_0101.bmp,hook,98,84,blue
neural_network/training_images/hook_blue_0102.bmp,hook,81,78,blue
neural_network/training_images/hook_blue_0103.bmp,hook,88,97,blue
neural_network/training_images/hook_blue_0104.bmp,hook,79,83,blue
neural_network/training_images/hook_blue_0105.bmp,hook,80,86,blue
neural_network/training_images/hook_blue_0106.bmp,hook,82,92,blue
neural_network/training_images/hook_blue_0107.bmp,hook,85,87,blue
neural_network/training_images/hook_blue_0108.bmp,hook,88,83,blue
neural_network/training_images/hook_blue_0109.bmp,hook,73,96,blue
neural_network/training_images/hook_blue_0110.bmp,hook,93,94,blue
neural_network/training_images/hook_blue_0111.bmp,hook,80,102,blue
neural_network/training_images/hook_blue_0112.bmp,hook,84,79,blue
neural_network/training_images/hook_blue_0113.bmp,hook,96,90,blue
neural_network/training_images/hook_blue_0114.bmp,hook,75,89,blue
neural_network/training_images/hook_blue_0115.bmp,hook,85,92,blue
neural_network/training_images/hook_blue_0116.bmp,hook,72,99,blue
neural_network/training_images/hook_blue_0117.bmp,hook,86,100,blue
neural_network/training_images/hook_blue_0118.bmp,hook,84,91,blue
neural_network/training_images/hook_blue_0119.bmp,hook,85,89,blue
neural_network/training_images/hook_blue_0120.bmp,hook,102,86,blue
neural_network/training_images/hook_blue_0121.bmp,hook,100,94,blue
neural_network/training_images/hook_blue_0122.bmp,hook,81,86,blue
neural_network/training_images/hook_blue_0123.bmp,hook,88,89,blue
neural_network/training_images/hook_blue_0124.bmp,hook,78,103,blue
neural_network/training_images/hook_blue_0125.bmp,hook,78,87,blue
neural_network/training_images/hook_blue_0126.bmp,hook,87,99,blue
neural_network/training_images/hook_blue_0127.bmp,hook,93,87,blue
neural_network/training_images/hook_blue_0128.bmp,hook,78,84,blue
neural_network/training_images/hook_blue_0129.bmp,hook,86,95,blue
neural_network/training_images/hook_blue_0130.bmp,hook,77,99,blue
neural_network/training_images/hook_blue_0131.bmp,hook,91,91,blue
neural_network/training_images/hook_blue_0132.bmp,hook,80,100,blue
neural_network/training_images/hook_blue_0133.bmp,hook,95,85,blue
neural_network/training_images/hook_blue_0134.bmp,hook,82,87,blue
neural_network/training_images/hook_blue_0135.bmp,hook,87,90,blue
neural_network/training_images/hook_blue_0136.bmp,hook,92,89,blue
neural_network/training_images/hook_blue_0137.bmp,hook,86,86,blue
neural_network/training_images/hook_blue_0138.bmp,hook,79,74,blue
neural_network/training_images/hook_blue_0139.bmp,hook,99,96,blue
neural_network/training_images/hook_blue_0140.bmp,hook,83,89,blue
neural_network/training_images/hook_blue_0141.bmp,hook,83,81,blue
neural_network/training_images/hook_blue_0142.bmp,hook,89,92,blue
neural_network/training_images/hook_blue_0143.bmp,hook,95,99,blue
neural_network/training_images/hook_blue_0144.bmp,hook,90,98,blue
neural_network/training_images/hook_blue_0145.bmp,hook,85,91,blue
neural_network/training_images/hook_blue_0146.bmp,hook,103,82,blue
neural_network/training_images/hook_blue_0147.bmp,hook,89,81,blue
neural_network/training_images/hook_blue_0148.bmp,hook,84,79,blue
neural_network/training_images/hook_blue_0149.bmp,hook,83,97,blue
neural_network/training_images/hook_blue_0150.bmp,hook,96,82,blue
neural_network/training_images/hook_blue_0151.bmp,hook,93,98,blue
neural_network/training_images/hook_blue_0152.bmp,hook,90,82,blue
neural_network/training_images/hook_blue_0153.bmp,hook,82,77,blue
neural_network/training_images/hook_blue_0154.bmp,hook,84,90,blue
neural_network/training_images/hook_blue_0155.bmp,hook,88,84,blue
neural_network/training_images/hook_blue_0156.bmp,hook,81,86,blue
neural_network/training_images/hook_blue_0157.bmp,hook,95,77,blue
neural_network/training_images/hook_blue_0158.bmp,hook,86,97,blue
neural_network/training_images/hook_blue_0159.bmp,hook,96,92,blue
neural_network/training_images/hook_blue_0160.bmp,hook,77,97,blue
neural_network/training_images/hook_blue_0161.bmp,hook,93,81,blue
neural_network/training_images/hook_blue_0162.bmp,hook,86,89,blue
neural_network/training_images/hook_blue_0163.bmp,hook,80,82,blue
neural_network/training_images/hook_blue_0164.bmp,hook,91,79,blue
neural_network/training_images/hook_blue_0165.bmp,hook,85,85,blue
neural_network/training_images/hook_blue_0166.bmp,hook,107,84,blue
neural_network/training_images/hook_blue_0167.bmp,hook,96,91,blue
neural_network/training_images/hook_blue_0168.bmp,hook,76,94,blue
neural_network/training_images/hook_blue_0169.bmp,hook,84,80,blue
neural_network/training_images/hook_blue_0170.bmp,hook,88,80,blue
neural_network/training_images/hook_blue_0171.bmp,hook,97,87,blue
neural_network/training_images/hook_blue_0172.bmp,hook,90,106,blue
neural_network/training_images/hook_blue_0173.bmp,hook,81,79,blue
neural_network/training_images/hook_blue_0174.bmp,hook,87,83,blue
neural_network/training_images/hook_blue_0175.bmp,hook,91,99,blue
neural_network/training_images/hook_blue_0176.bmp,hook,80,78,blue
neural_network/training_images/hook_blue_0177.bmp,hook,91,89,blue
neural_network/training_images/hook_blue_0178.bmp,hook,95,83,blue
neural_network/training_images/hook_blue_0179.bmp,hook,80,83,blue
neural_network/training_images/hook_blue_0180.bmp,hook,88,84,blue
neural_network/training_images/hook_blue_0181.bmp,hook,96,82,blue
neural_network/training_images/hook_blue_0182.bmp,hook,87,84,blue
neural_network/training_images/hook_blue_0183.bmp,hook,88,104,blue
neural_network/training_images/hook_blue_0184.bmp,hook,76,85,blue
neural_network/training_images/hook_blue_0185.bmp,hook,92,86,blue
neural_network/training_images/hook_blue_0186.bmp,hook,91,89,blue
neural_network/training_images/hook_blue_0187.bmp,hook,91,85,blue
neural_network/training_images/hook_blue_0188.bmp,hook,96,97,blue
neural_network/training_images/hook_blue_0189.bmp,hook,94,98,blue
neural_network/training_images/hook_blue_0190.bmp,hook,104,85,blue
neural_network/training_images/hook_blue_0191.bmp,hook,84,98,blue
neural_network/training_images/hook_blue_0192.bmp,hook,95,86,blue
neural_network/training_images/hook_blue_0193.bmp,hook,88,81,blue
neural_network/training_images/hook_blue_0194.bmp,hook,84,85,blue
neural_network/training_images/hook_blue_0195.bmp,hook,106,86,blue
neural_network/training_images/hook_blue_0196.bmp,hook,90,90,blue
neural_network/training_images/hook_blue_0197.bmp,hook,91,99,blue
neural_network/training_images/hook_blue_0198.bmp,hook,84,85,blue
neural_network/training_images/hook_blue_0199.bmp,hook,74,76,blue
neural_network/training_images/hook_blue_0200.bmp,hook,86,98,blue
neural_network/training_images/hook_blue_0201.bmp,hook,99,91,blue
neural_network/training_images/hook_blue_0202.bmp,hook,89,86,blue
neural_network/training_images/hook_blue_0203.bmp,hook,99,105,blue
neural_network/training_images/hook_blue_0204.bmp,hook,80,103,blue
neural_network/training_images/hook_blue_0205.bmp,hook,74,94,blue
neural_network/training_images/hook_blue_0206.bmp,hook,89,101,blue
neural_network/training_images/hook_blue_0207.bmp,hook,79,80,blue
neural_network/training_images/hook_blue_0208.bmp,hook,81,94,blue
neural_network/training_images/hook_blue_0209.bmp,hook,82,78,blue
neural_network/training_images/hook_blue_0210.bmp,hook,87,89,blue
neural_network/training_images/hook_blue_0211.bmp,hook,83,96,blue
neural_network/training_images/hook_blue_0212.bmp,hook,79,93,blue
neural_network/training_images/hook_blue_0213.bmp,hook,83,86,blue
neural_network/training_images/hook_blue_0214.bmp,hook,96,94,blue
neural_network/training_images/hook_blue_0215.bmp,hook,84,92,blue
neural_network/training_images/hook_blue_0216.bmp,hook,90,90,blue
neural_network/training_images/hook_blue_0217.bmp,hook,91,98,blue
neural_network/training_images/hook_blue_0218.bmp,hook,82,95,blue
